sgRNA	condition	time	group	reference_group	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	fitness
mut5	HL_5O2	3.3	20	18	3017.813296186295	0.04171398065164906	0.08117090167584225	0.5139031326550337	0.6073197171985926	0.9966764345327775	0.18305283433962172
mut5	HL_5O2	4.2	21	18	3017.813296186295	0.019802323679207177	0.083116045414071	0.23824910798577015	0.8116878908113552	0.9088647582314847	0.18305283433962172
mut5	HL_5O2	7.1	22	18	3017.813296186295	0.12846797353522163	0.0829632804612261	1.5484919692304442	0.12150389375272085	0.19440623000435336	0.18305283433962172
mut5	HL_5O2	8.8	23	18	3017.813296186295	0.22506226888532163	0.08248632823196482	2.7284796609252666	0.006362701378263234	0.010180322205221175	0.18305283433962172
mut5	HL_5O2	9.6	24	18	3017.813296186295	0.23625234435393427	0.08535953148547318	2.767732439981124	0.0056447776694920435	0.008210585701079336	0.18305283433962172
mut5	HL_5O2	11.2	25	18	3017.813296186295	0.1153346776284817	0.09089704670375416	1.2688495590442348	0.20449472547489503	0.2337082576855943	0.18305283433962172
mut5	LD_N2	0	5	5	NA	0	0	NA	1	1	0.3964907864955533
mut5	LD_N2	3.4	6	5	3017.813296186295	-0.11995393766916126	0.1150406822906071	-1.0427088511709508	0.2970831572566344	0.9459480587811423	0.3964907864955533
mut5	LD_N2	5.8	7	5	3017.813296186295	-0.19401169151750372	0.1142939635714224	-1.6974797745662713	0.08960599172453042	0.23894931126541444	0.3964907864955533
mut5	LD_N2	7.4	8	5	3017.813296186295	0.11416385562965553	0.12218954526583733	0.9343177059975057	0.35014003360396523	0.4001600384045317	0.3964907864955533
mut5	LD_N2	9.5	9	5	3017.813296186295	1.015082904802532	0.11933058929521755	8.50647692932506	1.7929826201360648e-17	4.098245988882434e-17	0.3964907864955533
mut5	LD_N2	10.8	10	5	3017.813296186295	1.4463015050344543	0.11459706858127375	12.620754814585142	1.622585366607628e-36	3.708766552246007e-36	0.3964907864955533
mut5	pool	0	1	1	NA	0	0	NA	1	1	-0.011795806299845162
mut5	pool	1	2	1	3017.813296186295	-0.011795806299845162	0.09559048334448218	-0.12339937917602398	0.901790848662722	0.9251128400994767	-0.011795806299845162
